female,male,site,block,height,volume,rust,stemform
587,0,102,3,29.699996948,2.2728633881,0,3
587,0,102,19,27.399993896,1.6593332291,0,3
587,0,102,2,30.799987793,2.4313049316,0,4
587,0,102,7,30.199996948,1.760892868,0,3
587,0,102,4,27.599990845,1.7312850952,0,3
587,0,102,15,27.199996948,1.5322370529,0,3
312,0,102,10,29,2.0813064575,0,4
312,0,102,5,29.899993896,2.0064544678,1,4
312,0,102,20,30.199996948,1.9581327438,0,3
312,0,102,4,31.5,1.9025831223,0,3
312,0,102,11,30.299987793,1.8973522186,0,4
312,0,102,6,27.299987793,1.8349123001,1,3
312,0,102,2,30.199996948,2.3105583191,0,4
312,0,102,8,32.299987793,2.9630126953,0,3
312,0,102,19,26.799987793,1.4008693695,1,4
312,0,102,14,28.099990845,1.6407909393,0,4
312,0,102,12,29.5,2.0477581024,0,5
312,0,102,7,33,2.1365566254,0,3
312,0,102,9,32.899993896,2.9303150177,0,3
312,0,102,3,31.799987793,2.1318130493,0,3
312,0,102,1,28.099990845,1.581820488,0,4
312,0,102,15,27.099990845,1.7605934143,0,4
312,0,102,17,28.699996948,1.3852157593,0,3
312,0,102,16,27.099990845,1.5267276764,0,4
312,0,102,18,29.899993896,2.4357204437,0,3
325,0,102,19,30.399993896,2.4001674652,0,4
325,0,102,5,28.399993896,1.3170585632,0,3
325,0,102,10,30.299987793,1.8313884735,0,3
325,0,102,9,27.5,1.9753961563,0,4
325,0,102,6,34.199981689,2.3686408997,0,4
325,0,102,18,31.099990845,2.2295799255,0,5
325,0,102,1,31.199996948,2.9470863342,0,4
325,0,102,16,30.5,2.1160316467,0,3
325,0,102,3,29,1.9470748901,0,5
325,0,102,13,29.199996948,2.0272769928,1,4
325,0,102,20,29.5,1.9800643921,0,5
325,0,102,7,28.399993896,1.8434324265,0,3
325,0,102,12,29.699996948,2.1307315826,0,4
325,0,102,17,27.199996948,1.7669649124,0,4
325,0,102,14,29.299987793,2.1024875641,0,4
325,0,102,11,29.5,1.9135274887,0,3
325,0,102,15,31,2.6821708679,0,4
325,0,102,2,28,2.0771484375,0,4
325,0,102,4,32.5,2.5636386871,0,3
595,0,102,19,26.799987793,1.989572525,0,3
595,0,102,6,33.299987793,2.7931118011,0,3
595,0,102,8,30.399993896,1.8373212814,0,3
595,0,102,7,27.5,0.9851365089,0,4
595,0,102,9,32.5,2.9811515808,0,3
595,0,102,3,31.5,2.5642566681,0,3
595,0,102,16,31,2.2225189209,0,4
595,0,102,20,30.5,2.7190132141,0,3
595,0,102,13,28.299987793,1.5345592499,0,4
595,0,102,11,28.799987793,1.5610761642,0,4
595,0,102,2,30.899993896,2.1433410645,1,3
595,0,102,1,33.199981689,1.9324674606,0,3
595,0,102,4,31.5,2.1843032837,0,3
595,0,102,12,32.599975586,2.6526260376,0,4
595,0,102,10,29.5,1.7839250565,1,4
595,0,102,17,30.699996948,2.1296863556,0,4
595,0,102,18,30,2.013053894,0,2
595,0,102,14,32,2.2931270599,1,3
595,0,102,15,29.699996948,1.8604488373,0,4
595,0,102,5,31.799987793,2.7505168915,1,3
597,0,102,3,30.899993896,1.8009271622,1,3
597,0,102,16,30.199996948,1.8254547119,0,3
597,0,102,17,31,2.296087265,0,4
597,0,102,7,28.599990845,2.3312854767,0,3
597,0,102,11,31.299987793,2.3934898376,0,4
597,0,102,1,33.5,2.4785385132,0,3
597,0,102,12,24.5,1.1408243179,1,4
597,0,102,6,32,2.6853866577,0,3
597,0,102,18,29.899993896,2.2158107758,0,4
597,0,102,15,31.699996948,2.1979579926,0,3
597,0,102,19,27.399993896,1.486828804,0,2
597,0,102,5,30.099990845,1.6300191879,0,3
597,0,102,14,27.799987793,1.7435865402,0,3
597,0,102,20,28.599990845,2.4036464691,0,3
597,0,102,9,31.5,2.7248878479,1,3
597,0,102,4,32,2.9358062744,0,4
597,0,102,8,34.399993896,2.884262085,0,3
598,0,102,4,29.699996948,2.4947967529,0,3
598,0,102,15,29.399993896,1.9071550369,0,4
598,0,102,14,30.5,1.7140436172,0,2
598,0,102,12,31.199996948,2.0218544006,0,4
598,0,102,11,29.399993896,2.2502441406,0,3
598,0,102,20,26.399993896,1.2266817093,1,4
598,0,102,7,30.299987793,1.8973522186,0,3
598,0,102,10,29.799987793,2.4276866913,0,3
598,0,102,3,30.799987793,2.1365127563,0,4
598,0,102,6,29.799987793,1.8665990829,0,3
598,0,102,13,27.399993896,1.9043855667,0,3
598,0,102,8,28.899993896,1.8752937317,1,4
598,0,102,1,28.899993896,2.2125492096,1,3
598,0,102,2,29.599990845,1.986661911,0,4
598,0,102,17,28.899993896,1.4507484436,0,4
598,0,102,19,28.899993896,2.2125492096,0,4
598,0,102,18,27,1.3575868607,1,3
598,0,102,9,24.599990845,1.2886390686,0,3
598,0,102,5,31.699996948,2.4236469269,0,3
1,0,102,7,30.399993896,2.5528030396,0,4
1,0,102,10,22.699996948,1.6364841461,0,3
1,0,102,14,29.899993896,2.1448516846,0,4
1,0,102,4,29.399993896,1.8419971466,1,3
1,0,102,17,28.199996948,2.5911808014,0,3
1,0,102,12,29,1.8816661835,1,4
1,0,102,18,28.799987793,1.8689212799,0,3
1,0,102,19,26.799987793,1.5101995468,0,3
1,0,102,19,27,1.3051614761,1,4
1,0,102,16,28.399993896,1.4824905396,0,4
1,0,102,3,28.299987793,1.712729454,0,5
1,0,102,6,32.5,2.9811515808,0,2
1,0,102,15,30.899993896,1.9342565536,0,4
1,0,102,17,28.199996948,1.6465101242,0,5
1,0,102,9,31.099990845,2.3033866882,0,3
1,0,102,20,25.899993896,1.0623626709,1,4
1,0,102,5,29.199996948,2.379486084,1,5
1,0,102,16,31.5,2.3325786591,0,4
1,0,102,11,28.699996948,1.7989425659,0,3
1,0,102,13,28.299987793,1.712729454,0,4
1,0,102,4,29.399993896,1.7779912949,1,3
1,0,102,11,30.299987793,1.9645051956,0,3
1,0,102,10,29.799987793,1.9998579025,0,3
1,0,102,14,28.699996948,2.0601234436,0,5
1,0,102,2,30.5,2.2595977783,0,2
1,0,102,9,29.199996948,1.5822896957,0,3
1,0,102,12,32.299987793,2.3909626007,0,3
1,0,102,8,30.699996948,1.4793977737,0,3
1,0,102,18,27.899993896,1.5133457184,1,4
1,0,102,13,25.699996948,1.503531456,0,3
1,0,102,15,29.5,1.9135274887,0,5
1,0,102,20,28.5,1.7245950699,1,4
1,0,102,5,27.099990845,1.7005319595,0,3
1,0,102,3,29.5,1.7208585739,1,4
1,0,102,2,32.199981689,1.8077011108,0,4
1,0,102,8,31.899993896,2.2860660553,0,3
1,0,102,6,31.299987793,2.31798172,1,4
1,0,102,7,30.699996948,2.4999885559,0,4
1,0,102,1,33.599975586,2.2505741119,0,3
2,0,102,12,29.799987793,2.2085113525,0,4
2,0,102,3,28.699996948,2.2678318024,0,3
2,0,102,1,27.399993896,1.6007566452,0,4
2,0,102,20,27.599990845,1.6711988449,1,3
2,0,102,13,27,1.3575868607,0,3
2,0,102,5,30.399993896,1.8373212814,0,5
2,0,102,15,26.899993896,1.352684021,0,3
2,0,102,20,27,1.5778799057,0,3
2,0,102,6,27.199996948,1.7066831589,0,3
2,0,102,11,24.399993896,1.2301025391,0,3
2,0,102,10,30.799987793,2.3557949066,0,3
2,0,102,9,27.299987793,1.4263753891,1,3
2,0,102,17,24.599990845,1.1921434402,0,4
2,0,102,11,24.199996948,1.4694795609,0,3
2,0,102,4,29.299987793,1.9007825851,0,4
2,0,102,6,29.099990845,1.4040517807,0,3
2,0,102,9,28.299987793,1.9008903503,0,3
2,0,102,2,29.299987793,2.0341033936,0,3
2,0,102,2,29.099990845,2.5198459625,0,4
2,0,102,13,28.199996948,1.8306875229,0,3
2,0,102,4,26.599990845,1.611869812,0,4
2,0,102,8,26.199996948,1.5321273804,1,4
2,0,102,8,28.099990845,1.9521770477,0,4
2,0,102,3,27,1.9400930405,0,2
2,0,102,12,26.799987793,1.1459388733,1,3
2,0,102,18,27.299987793,1.5377464294,1,3
2,0,102,14,27.299987793,1.4263753891,0,3
2,0,102,14,30,2.1519126892,0,2
2,0,102,17,26,1.3600578308,0,3
2,0,102,7,27.699996948,1.7374362946,0,3
2,0,102,7,28.699996948,2.1974697113,0,3
2,0,102,18,26.299987793,1.5940704346,0,4
2,0,102,10,28.099990845,1.052740097,0,4
2,0,102,19,29.799987793,1.9998579025,1,2
2,0,102,19,30.699996948,2.7366218567,1,3
2,0,102,16,27.699996948,1.1832904816,1,3
2,0,102,15,28.199996948,1.9590044022,0,3
2,0,102,16,24.699996948,1.2937412262,0,5
2,0,102,1,29.899993896,1.7437353134,0,4
16,0,103,5,23.099990845,0.4691007137,0,4
16,0,103,8,24.399993896,0.7615952492,1,4
16,0,103,19,30.799987793,1.7305717468,0,3
16,0,103,7,28,1.3522520065,0,4
16,0,103,3,30.699996948,1.6618394852,0,3
16,0,103,11,32.699981689,2.1911945343,1,3
16,0,103,16,26.399993896,0.9041032791,0,4
16,0,103,20,20,0.4353840351,0,3
16,0,103,18,29.599990845,1.2621421814,0,3
16,0,103,2,27.899993896,1.4569835663,1,4
16,0,103,10,31,2.0091114044,0,5
16,0,103,13,31.899993896,1.5359067917,0,3
16,0,103,17,27.099990845,0.7613501549,0,3
16,0,103,6,25.899993896,0.8876185417,0,3
16,0,103,1,29.699996948,1.4323062897,0,3
16,0,103,14,30.799987793,1.6049222946,0,3
16,0,103,12,31.699996948,2.0537166595,1,3
16,0,103,15,33,2.7682514191,0,3
16,0,103,4,28.199996948,1.3080205917,1,3
16,0,103,9,28.5,0.8408632278,0,3
18,0,103,13,32,2.0019130707,0,2
18,0,103,18,26.099990845,0.9802117348,1,3
18,0,103,14,30.799987793,1.3119440079,1,4
18,0,103,10,24.799987793,1.0629367828,0,4
18,0,103,6,21.899993896,0.5598773956,0,4
18,0,103,4,25.299987793,0.8678369522,0,3
18,0,103,11,25.699996948,1.0095586777,0,3
18,0,103,17,30,1.2251996994,1,5
18,0,103,19,29.399993896,1.5928955078,0,3
18,0,103,15,33.199981689,2.8701248169,0,3
18,0,103,7,21.799987793,0.55747509,0,3
18,0,103,16,26.299987793,0.9436197281,1,3
18,0,103,9,29.5,1.7208585739,0,4
18,0,103,2,30.5,1.9096536636,1,3
18,0,103,20,21.799987793,0.471534729,0,3
18,0,103,5,27.599990845,1.1791400909,1,5
18,0,103,3,26.799987793,1.4550085068,1,3
18,0,103,8,23,0.8294482231,1,4
18,0,103,1,22,0.4755516052,0,4
414,0,103,15,28.099990845,0.8295345306,0,3
414,0,103,20,21.899993896,0.5598773956,1,3
414,0,103,19,30.199996948,2.0262489319,0,2
414,0,103,4,28.599990845,1.3805065155,0,3
414,0,103,3,25.099990845,0.9021029472,0,3
414,0,103,2,25.899993896,0.8876185417,0,3
414,0,103,17,27.799987793,1.1874399185,1,3
414,0,103,8,24.5,0.922188282,0,3
414,0,103,11,33.199981689,2.7008266449,0,4
414,0,103,1,25.799987793,0.5199904442,0,3
414,0,103,12,27.599990845,0.7747750282,1,2
414,0,103,9,25.799987793,0.8033590317,0,4
414,0,103,13,30.399993896,1.5845174789,0,4
414,0,103,14,34.599975586,2.9008350372,1,2
414,0,103,5,27.599990845,0.8153738976,0,3
414,0,103,10,28.299987793,0.9667453766,1,4
414,0,103,16,30.299987793,1.8313884735,0,4
414,0,103,7,29,1.1348619461,0,4
414,0,103,6,28,1.3522520065,1,4
414,0,103,18,28.599990845,1.4360389709,1,3
415,0,103,7,16,0.1720992327,0,2
415,0,103,1,31.099990845,1.9465579987,0,2
415,0,103,14,28.099990845,1.052740097,0,2
415,0,103,9,28.299987793,0.8351988792,0,3
415,0,103,3,25.799987793,1.0133552551,0,4
415,0,103,19,24.5,0.8025393486,0,2
415,0,103,2,32.5,1.6916456223,0,3
415,0,103,6,30.299987793,1.4605607986,0,3
415,0,103,16,28.099990845,1.1006879807,1,2
415,0,103,8,29.099990845,1.6369132996,0,3
415,0,103,15,29.899993896,1.2212276459,1,4
415,0,103,11,28.799987793,1.1775398254,0,4
415,0,103,17,28.899993896,1.5079975128,0,3
415,0,103,10,32.799987793,1.3949460983,0,4
415,0,103,12,28.199996948,0.8749547005,0,4
415,0,103,18,32.799987793,2.1977920532,0,3
415,0,103,5,24.899993896,0.7389068604,0,3
415,0,103,4,27,1.0589199066,0,4
415,0,103,20,24,0.7868490219,0,2
415,0,103,13,32.799987793,1.9797115326,0,4
416,0,103,5,24.899993896,1.1125049591,0,3
416,0,103,19,30.5,1.0392780304,1,3
416,0,103,8,25.399993896,0.954826355,1,3
416,0,103,12,28.199996948,1.2554779053,0,2
416,0,103,9,25.599990845,1.391368866,1,3
416,0,103,2,25.899993896,0.692047596,0,3
416,0,103,10,28.599990845,1.2206411362,0,3
416,0,103,20,25,1.4110326767,1,3
416,0,103,1,31.099990845,1.8123655319,1,4
416,0,103,17,29.599990845,2.123670578,1,3
416,0,103,13,32.099975586,2.3763656616,0,3
416,0,103,6,27.099990845,1.7605934143,0,3
416,0,103,11,29.5,1.5386047363,0,3
416,0,103,7,15.699996948,0.1966017485,0,3
416,0,103,4,26.099990845,1.5822048187,1,2
416,0,103,3,27.199996948,1.1139936447,1,4
416,0,103,15,33.5,2.0212421417,1,3
416,0,103,16,29.099990845,1.4040517807,1,4
416,0,103,18,29.699996948,1.6699695587,0,4
417,0,103,4,29.099990845,1.5181999207,1,4
417,0,103,10,28.299987793,1.5345592499,1,3
417,0,103,6,21.299987793,0.4351742268,0,3
417,0,103,17,26.199996948,1.2176446915,0,3
417,0,103,8,27.799987793,1.0892972946,0,3
417,0,103,19,30.899993896,1.7360811234,0,2
417,0,103,15,23.699996948,0.5096936226,1,3
417,0,103,16,26.699996948,1.0019702911,0,4
417,0,103,18,30.599990845,1.5341043472,0,3
417,0,103,11,28.5,1.0672464371,1,3
417,0,103,1,28.399993896,1.657948494,0,6
417,0,103,13,30.299987793,1.7666120529,0,3
417,0,103,9,25.799987793,0.8843216896,0,3
417,0,103,12,30.699996948,2.2741947174,1,2
417,0,103,20,28.899993896,1.5663795471,0,3
417,0,103,14,28.799987793,1.3899250031,0,3
417,0,103,5,31.599990845,2.8995285034,0,4
417,0,103,3,30.299987793,1.8973522186,1,3
417,0,103,2,28.899993896,1.033572197,1,3
418,0,103,3,23.199996948,0.4996519089,0,3
418,0,103,2,27.699996948,0.9469637871,0,2
418,0,103,5,21.099990845,0.6312866211,0,3
418,0,103,6,23.399993896,0.8051948547,0,3
418,0,103,19,26.399993896,0.8212580681,1,5
418,0,103,1,25.799987793,0.6895055771,0,4
418,0,103,9,25.299987793,0.7502355576,0,3
418,0,103,10,29.799987793,1.6754779816,1,3
418,0,103,14,31.899993896,2.1384105682,0,3
418,0,103,18,31.899993896,1.4752178192,1,3
418,0,103,16,28.599990845,1.85617733,0,3
418,0,103,15,28.899993896,1.131064415,0,3
418,0,103,12,30.699996948,1.4209918976,0,4
418,0,103,7,26.399993896,1.0822200775,0,3
418,0,103,4,29.5,1.7839250565,0,4
418,0,103,17,27,1.1060504913,0,4
418,0,103,8,24.899993896,0.8546490669,0,3
418,0,103,11,29.899993896,1.6194124222,0,3
418,0,103,20,25.199996948,0.6742544174,0,3
418,0,103,13,30.899993896,2.2887897491,0,4
419,0,103,11,29,1.2901382446,1,3
419,0,103,12,26.799987793,1.3477802277,0,3
419,0,103,14,32.5,2.4839611053,0,4
419,0,103,4,31.199996948,2.0922260284,0,4
419,0,103,19,30.899993896,1.5488138199,0,2
419,0,103,16,30.799987793,1.9963665009,0,2
419,0,103,8,28,1.3522520065,0,4
419,0,103,6,26.199996948,1.4231882095,0,3
419,0,103,13,27.899993896,1.242480278,0,3
419,0,103,2,27.099990845,1.7005319595,0,3
419,0,103,5,30.799987793,1.9963665009,0,4
419,0,103,3,28.799987793,1.5028953552,1,2
419,0,103,7,23.5,1.2325248718,0,3
419,0,103,10,29.599990845,1.3712844849,0,3
419,0,103,15,27,1.4656152725,0,4
419,0,103,17,30.799987793,2.208398819,0,5
419,0,103,1,27,1.5212182999,0,2
419,0,103,20,26,1.20860672,0,2
419,0,103,18,31,1.7415895462,0,3
419,0,103,9,23.599990845,0.6007213593,1,4
421,0,103,14,32.899993896,2.1301841736,1,3
421,0,103,9,29.199996948,1.5233011246,0,3
421,0,103,15,32.599975586,1.8981523514,1,3
421,0,103,5,30.099990845,1.8850507736,0,4
421,0,103,19,30.299987793,1.7666120529,0,3
421,0,103,11,29,1.1348619461,1,4
421,0,103,3,29.699996948,1.6088056564,1,5
421,0,103,16,28.799987793,1.6808252335,0,3
421,0,103,7,30.699996948,1.8551197052,0,3
421,0,103,18,35.399993896,2.4505672455,1,4
421,0,103,17,30,1.8135890961,0,4
421,0,103,6,25.299987793,1.1298351288,0,1
421,0,103,20,26.299987793,0.9436197281,0,3
421,0,103,12,27.399993896,1.431476593,0,3
421,0,103,13,32.5,2.0326652527,1,5
421,0,103,4,25.899993896,0.9729585648,1,5
421,0,103,8,24.599990845,0.6942248344,1,3
421,0,103,10,31.699996948,2.9085979462,0,4
421,0,103,1,25.5,0.8744306564,0,3
421,0,103,2,31.299987793,2.1706485748,0,5
422,0,103,9,27.199996948,0.6872148514,0,3
422,0,103,18,28.299987793,1.3125400543,0,3
422,0,103,6,30.5,1.4699792862,0,3
422,0,103,1,27.699996948,0.9469637871,0,2
422,0,103,19,32,1.666138649,1,4
422,0,103,3,31.299987793,1.2768306732,0,2
422,0,103,2,28.699996948,1.2247915268,0,4
422,0,103,5,29.199996948,1.1424560547,1,3
422,0,103,14,32.899993896,2.1301841736,0,3
422,0,103,7,26.399993896,0.9470791817,0,1
422,0,103,8,28.199996948,0.7908854485,0,3
422,0,103,4,26.099990845,1.1168880463,0,3
422,0,103,10,28.599990845,1.9206838608,0,4
422,0,103,13,29.399993896,1.2013692856,1,4
422,0,103,11,28.799987793,1.3351345062,0,4
422,0,103,20,26.799987793,1.051325798,0,2
422,0,103,15,31.399993896,2.1054229736,1,3
422,0,103,17,33.699981689,2.2571716309,0,3
422,0,103,16,32.199981689,1.6763410568,0,3
425,0,103,2,30,2.1519126892,1,4
425,0,103,16,28.599990845,1.7305278778,0,4
425,0,103,20,22.799987793,0.6794323921,1,3
425,0,103,9,26.899993896,1.1500892639,0,3
425,0,103,19,30.099990845,1.8850507736,0,3
425,0,103,11,25.699996948,0.8810248375,1,3
425,0,103,4,27.5,1.3287067413,1,3
425,0,103,15,32.199981689,1.7413902283,0,3
425,0,103,8,22.399993896,0.6681041718,1,5
425,0,103,13,31.299987793,2.0282268524,0,3
425,0,103,3,28.699996948,1.4977941513,0,4
425,0,103,1,30.5,2.483921051,0,4
425,0,103,18,28.299987793,1.592839241,0,3
425,0,103,12,30.899993896,2.0724334717,0,4
425,0,103,17,29.599990845,1.9198999405,0,4
425,0,103,6,27.399993896,1.431476593,0,3
425,0,103,7,23.5,0.9260230064,0,3
425,0,103,10,28.199996948,0.9634485245,0,2
425,0,103,14,30.299987793,1.5193939209,1,3
425,0,103,5,27.699996948,1.6771316528,1,2
426,0,103,8,26.599990845,0.9106969833,0,3
426,0,103,15,31.699996948,1.6508350372,0,2
426,0,103,9,31.599990845,2.3398761749,0,3
426,0,103,11,31.599990845,3.3364677429,1,4
426,0,103,3,29.399993896,1.7779912949,0,3
426,0,103,20,17.299987793,0.2630798817,0,3
426,0,103,17,34.199981689,2.2901611328,0,4
426,0,103,19,26.699996948,0.7898850441,1,3
426,0,103,2,27.199996948,1.2628326416,0,4
426,0,103,16,26.5,0.9505391121,1,3
426,0,103,4,26,1.1127386093,0,3
426,0,103,14,32.799987793,2.5869922638,0,3
426,0,103,13,32.799987793,2.2730579376,0,4
426,0,103,18,27.699996948,1.5027389526,1,5
426,0,103,12,29,1.57168293,0,3
426,0,103,6,26.5,1.086192131,0,5
426,0,103,5,32.399993896,2.1714000702,0,3
426,0,103,7,23.799987793,0.7805728912,1,3
426,0,103,1,30,1.5641117096,1,4
427,0,103,11,34.199981689,2.4484615326,1,4
427,0,103,5,30.899993896,2.4390888214,0,2
427,0,103,10,31.399993896,1.5123615265,0,2
427,0,103,2,33.5,2.1684169769,0,4
427,0,103,12,31.699996948,2.3471736908,1,4
427,0,103,1,30.299987793,1.579416275,0,4
427,0,103,13,31.899993896,1.5359067917,1,3
427,0,103,3,29.699996948,1.266292572,0,5
427,0,103,4,22.299987793,0.698949337,0,3
427,0,103,19,31.799987793,1.852399826,0,1
427,0,103,14,33.699981689,1.8209400177,1,5
427,0,103,16,31.5,1.4571428299,0,4
427,0,103,20,31.699996948,2.3471736908,0,3
427,0,103,8,25.599990845,0.962079525,0,2
427,0,103,7,18.599990845,0.2996504307,0,3
427,0,103,6,27.399993896,1.1708402634,0,4
427,0,103,17,30.699996948,1.9899940491,0,4
117,0,103,16,24.699996948,0.593723774,0,2
117,0,103,1,30.699996948,1.9219551086,0,2
117,0,103,6,24.599990845,0.8447585106,0,4
117,0,103,10,29.5,1.7839250565,0,5
117,0,103,4,29.699996948,1.9932603836,0,4
117,0,103,5,26.799987793,1.6237354279,0,3
117,0,103,2,25.5,1.2345256805,0,3
117,0,103,12,29.199996948,1.2455415726,1,3
117,0,103,7,22.299987793,0.665271759,0,3
117,0,103,8,27,1.1060504913,0,5
117,0,103,13,28.799987793,1.4458456039,0,4
117,0,103,15,30,2.2954807281,0,3
117,0,103,14,32.199981689,2.7846908569,0,4
117,0,103,18,31.199996948,2.5401554108,1,4
117,0,103,3,26.599990845,1.0437316895,0,2
117,0,103,19,31.199996948,1.8847846985,1,3
117,0,103,17,32.899993896,2.2043895721,0,3
117,0,103,20,26.599990845,1.1376390457,0,5
117,0,103,9,28.799987793,1.8050928116,1,3
117,0,103,11,29.199996948,1.4087610245,0,3
119,0,103,14,23.399993896,0.5642490387,0,3
119,0,103,18,25.399993896,0.7914266586,1,3
119,0,103,15,28.099990845,1.5239524841,0,5
119,0,103,13,29.599990845,1.4275979996,0,4
119,0,103,17,28.699996948,1.2771406174,0,3
119,0,103,8,21.5,0.4132213593,0,2
119,0,103,4,26.699996948,1.0019702911,0,4
119,0,103,5,22.299987793,0.7335014343,1,3
119,0,103,19,27.299987793,1.3722963333,0,4
119,0,103,12,28.599990845,1.6693868637,0,4
119,0,103,9,25.199996948,0.824505806,1,3
119,0,103,10,31.199996948,1.7526082993,0,3
119,0,103,1,26.399993896,1.3804636002,0,4
119,0,103,2,24.299987793,0.8348674774,0,3
119,0,103,6,25.399993896,1.5959711075,0,5
119,0,103,7,20.299987793,0.392039299,0,2
119,0,103,16,28.899993896,1.2330913544,0,3
119,0,103,20,23.399993896,0.7680206299,1,2
122,0,103,3,25.799987793,1.2486524582,0,6
122,0,103,14,24.799987793,0.8917236328,1,3
122,0,103,8,19.199996948,0.5217437744,0,4
122,0,103,19,30.799987793,1.9963665009,0,4
122,0,103,12,30.199996948,1.8254547119,0,4
122,0,103,17,26.199996948,1.4771442413,0,4
122,0,103,11,27.299987793,1.1666898727,0,4
122,0,103,1,22.599990845,0.5461111069,0,4
122,0,103,7,22.799987793,0.6794323921,1,4
122,0,103,13,27.299987793,0.9782171249,0,3
122,0,103,6,29.399993896,1.1500501633,0,3
122,0,103,10,30.799987793,2.0658359528,0,4
122,0,103,15,27.799987793,1.4518823624,0,4
122,0,103,5,21.299987793,0.6369504929,0,4
122,0,103,9,30.899993896,1.866985321,0,4
122,0,103,18,23.199996948,0.6566343307,0,3
122,0,103,2,22.599990845,0.7078986168,1,4
122,0,103,16,27,1.4110717773,0,4
128,0,103,16,27.299987793,1.4263753891,0,3
128,0,103,9,30.899993896,2.0724334717,0,5
128,0,103,10,19,0.2666141987,0,3
128,0,103,7,16.5,0.3861260414,0,3
128,0,103,15,28.599990845,1.4926929474,0,3
128,0,103,18,30.5,2.0460414886,0,3
128,0,103,3,26.199996948,1.0742769241,0,3
128,0,103,12,29.099990845,1.6369132996,0,4
128,0,103,13,31.699996948,1.8466806412,1,4
128,0,103,8,26.399993896,1.4881629944,0,4
128,0,103,11,30.799987793,1.3681230545,1,4
128,0,103,14,28.099990845,1.581820488,0,4
128,0,103,19,29.399993896,1.5928955078,0,3
128,0,103,5,29.899993896,1.5590105057,0,3
128,0,103,17,28.699996948,1.8625488281,1,4
128,0,103,1,25.299987793,1.1298351288,0,5
128,0,103,6,30.899993896,1.6724462509,1,4
128,0,103,4,29.299987793,2.0341033936,0,5
485,0,103,15,26.899993896,0.7174658775,0,3
485,0,103,8,28.399993896,1.2641429901,0,4
485,0,103,14,28.199996948,0.8323669434,0,3
485,0,103,7,23.899993896,0.7466797829,1,4
485,0,103,2,30,1.3893604279,1,3
485,0,103,4,26.5,0.7452402115,0,4
485,0,103,20,28,1.0024347305,0,3
485,0,103,3,29.899993896,1.3848409653,0,2
485,0,103,17,30.599990845,1.3594579697,1,3
485,0,103,10,29.799987793,1.4370155334,0,3
485,0,103,19,31.799987793,1.4706993103,0,3
485,0,103,9,30.099990845,1.3938789368,0,3
485,0,103,18,31.399993896,1.3368444443,0,2
485,0,103,13,33.399993896,2.4712409973,0,4
485,0,103,16,31.099990845,1.8123655319,1,4
485,0,103,11,28,0.9568543434,0,2
485,0,103,12,27.699996948,0.9029579163,0,4
485,0,103,5,32.099975586,1.8695573807,0,4
485,0,103,1,26.5,1.086192131,0,3
488,0,103,10,28.799987793,1.6808252335,0,5
488,0,103,1,24.699996948,0.6969094276,1,3
488,0,103,20,29,1.3993434906,0,3
488,0,103,9,25,1.1634187698,1,4
488,0,103,13,34.299987793,2.2193946838,0,4
488,0,103,4,29.299987793,1.4703617096,0,4
488,0,103,2,29.199996948,1.5233011246,0,3
488,0,103,18,30.199996948,1.8254547119,1,3
488,0,103,17,31.699996948,2.0537166595,0,5
488,0,103,7,17.099990845,0.3157663345,0,2
488,0,103,15,29.699996948,1.7957906723,1,5
488,0,103,16,26.799987793,0.9609184265,1,3
488,0,103,8,24.5,0.8025393486,1,4
488,0,103,19,30.299987793,1.7666120529,0,2
488,0,103,14,29.899993896,1.2745923996,1,4
