site,block,female,male,height,rust,volume
3,19,C10074,0,15,0,23.26
3,20,C1001,0,14.7,0,21.39
3,20,C1002,0,13.4,0,25.47
3,20,C1003,0,13.4,1,22.53
3,20,C1004,0,13.6,1,22.82
3,20,C1005,0,15.5,0,28.94
3,20,C1006,0,14.8,0,22.99
3,20,C1007,0,12.7,0,17.72
3,20,C1008,0,13.8,0,29.38
3,20,C1009,0,13.4,0,25.47
3,20,C10010,0,12.8,0,17.83
3,20,C10011,0,16.3,0,32.14
3,20,C10012,0,13.7,0,22.96
3,20,C10013,0,15.7,1,24.19
3,20,C10014,0,14.5,0,19.75
3,20,C10015,0,14.5,1,22.6
3,20,C10016,0,15.8,0,31.26
3,20,C10017,0,12.3,1,12.08
3,20,C10018,0,14.4,0,23.96
3,20,C10020,0,13.5,0,25.64
3,20,C10021,0,10.5,1,8
3,20,C10022,0,12.5,0,18.69
3,20,C10023,0,11.8,0,13.58
3,20,C10024,0,11.7,1,13.49
3,20,C10025,0,12,0,14.76
3,20,C10026,0,11.9,1,10.93
3,20,C10027,0,14.2,0,25.21
3,20,C10028,0,15.9,0,21.33
3,20,C10029,0,14.8,1,24.53
3,20,C10030,0,11.7,0,8.53
3,20,C10031,0,13.3,0,16
3,20,C10032,0,14,0,19.19
3,20,C10033,0,12.1,1,9.45
3,20,C10034,0,15,0,18.93
3,20,C10035,0,15.5,0,30.73
3,20,C10036,0,14,1,20.53
3,20,C10037,0,15.9,0,29.6
3,20,C10038,0,16.6,0,36.71
3,20,C10039,0,14.7,0,34.77
3,20,C10040,0,13.1,0,24.98
3,20,C10041,0,12.4,1,17.38
3,20,C10042,0,11.7,0,11.65
3,20,C10043,0,11.2,1,9.72
3,20,C10044,0,14.9,1,23.13
3,20,C10045,0,12.7,0,12.36
3,20,C10046,0,12.8,0,17.83
3,20,C10047,0,14.3,0,25.36
3,20,C10048,0,10.2,0,12.19
3,20,C10756,0,14.8,0,26.13
3,20,C17100,0,15.6,0,29.1
3,20,C10049,0,15.7,0,25.82
3,20,C10050,0,15.3,1,34.1
3,20,C10051,0,13.3,0,19.67
3,20,C10052,0,10.6,0,8.69
3,20,C10053,0,15.6,0,27.36
3,20,C10054,0,15.7,1,29.27
3,20,C10055,0,10.5,1,8
3,20,C10056,0,11.9,0,11.8
3,20,C10057,0,13,0,20.61
3,20,C10058,0,11.7,0,13.49
3,20,C10059,0,11.9,0,15.72
3,20,C10060,0,13.9,0,19.07
3,20,c10061,0,13.7,0,16.38
3,20,C10062,0,14.7,1,27.62
3,20,C10063,0,14.7,0,29.32
3,20,C10064,0,11.4,1,16.25
3,20,C10065,0,13.2,0,15.9
3,20,C10066,0,12.8,0,19.06
3,20,C10067,0,13.3,1,25.31
3,20,C10068,0,13.2,0,20.87
3,20,C10069,0,14.4,1,27.12
3,20,C10070,0,14.4,0,27.12
3,20,C10071,0,13.7,0,24.44
3,20,C10072,0,14.5,0,22.6
3,20,C10073,0,12,1,16.93
3,20,C10074,0,16.5,0,34.47
4,1,C1001,0,10.5,0,10.81
4,1,C1002,0,8.9,0,5.88
4,1,C1003,0,10.5,0,8.64
4,1,C1004,0,13.8,0,15.31
4,1,C1005,0,11.5,0,14.29
4,1,C1006,0,11.8,0,15.61
4,1,C1007,0,12.8,0,15.52
4,1,C1008,0,10.2,0,7.29
4,1,C1009,0,13.1,0,15.81
4,1,C10010,0,10.2,0,10.59
4,1,C10011,0,12.5,0,23.99
4,1,C10012,0,13.1,0,13.65
4,1,C10013,0,12.1,0,12.86
4,1,C10014,0,10.2,0,8.49
4,1,C10016,0,11.8,0,11.73
4,1,C10018,0,11.8,0,16.7
4,1,C10020,0,11.2,0,11.3
4,1,C10021,0,13.8,0,20.29
4,1,C10023,0,11.2,1,9.72
4,1,C10024,0,12.5,0,15.24
4,1,C10025,0,10.8,0,10.23
4,1,C10026,0,8.9,0,6.79
4,1,C10027,0,11.8,0,17.84
4,1,C10028,0,12.8,0,17.83
4,1,C10029,0,9.2,0,9.22
4,1,C10030,0,11.2,0,11.3
4,1,C10032,0,12.1,0,11.94
4,1,C10033,0,10.5,0,10.81
4,1,C10035,0,10.5,0,10.81
4,1,C10035,0,10.8,0,11.84
4,1,C10036,0,10.8,0,12.71
4,1,C10037,0,12.8,0,15.52
4,1,C10037,0,13.5,0,16.19
4,1,C10038,0,11.5,0,15.3
4,1,C10039,0,12.1,0,17.04
4,1,C10040,0,11.2,0,12.16
4,1,C10041,0,13.8,0,21.67
4,1,C10041,0,12.8,0,15.52
4,1,C10042,0,12.1,0,14.86
4,1,C10043,0,11.2,0,8.31
4,1,C10044,0,11.8,0,11.73
4,1,C10045,0,12.5,0,19.94
4,1,C10046,0,12.1,0,13.84
4,1,C10047,0,12.1,0,12.86
4,1,C10048,0,12.1,0,19.41
4,1,C10756,0,14.1,0,19.3
4,1,C17100,0,8.9,0,5.88
4,1,C10049,0,12.8,0,19.06
4,1,C10052,0,8.9,0,11.82
4,1,C10053,0,11.5,0,12.39
4,1,C10054,0,9.8,0,11.85
4,1,C10055,0,10.8,0,11.84
4,1,C10056,0,12.5,0,17.49
4,1,C10057,0,10.5,0,10.81
4,1,C10058,0,12.1,0,13.84
4,1,C10059,0,9.8,0,7.7
4,1,C10060,0,11.2,0,9.72
4,1,C10060,0,10.8,0,11.02
4,1,c10061,0,9.5,0,10.1
4,1,C10062,0,8.5,0,6.19
4,1,C10062,0,11.5,0,12.39
4,1,C10063,0,9.5,0,7.56
4,1,C10064,0,11.2,0,12.16
4,1,C10064,0,11.8,0,19.02
4,1,C10065,0,10.2,0,9.15
4,1,C10066,0,11.5,0,15.3
4,1,C10067,0,9.8,0,9.6
4,1,C10068,0,12.5,0,16.34
4,1,C10069,0,10.8,0,11.02
4,1,C10070,0,9.2,0,6.42
4,1,C10071,0,11.2,0,9.72
4,1,C10073,0,9.2,0,5.55
4,1,C10074,0,11.2,0,11.3
4,2,C1001,0,13.1,0,19.43
4,2,C1002,0,10.2,0,11.37
4,2,C1003,0,12.5,0,16.34
4,2,C1004,0,13.1,0,20.74
4,2,C1005,0,14.1,0,19.3
4,2,C1006,0,11.8,0,16.7
4,2,C1007,0,11.5,0,11.51
4,2,C1008,0,11.2,0,11.3
4,2,C1009,0,10.8,0,15.57
4,2,C10010,0,4.6,0,NA
4,2,C10011,0,11.2,0,12.16
4,2,C10012,0,10.2,0,11.37
4,2,C10014,0,14.1,0,18
4,2,C10016,0,12.8,0,20.34
4,2,C10018,0,11.5,0,12.39
4,2,C10020,0,12.5,0,12.22
4,2,C10021,0,11.8,0,12.63
4,2,C10023,0,8.9,0,8.42
4,2,C10024,0,7.9,0,NA
4,2,C10025,0,13.1,0,12.65
4,2,C10026,0,12.1,0,11.94
4,2,C10027,0,12.1,0,14.86
4,2,C10027,0,10.5,0,11.61
4,2,C10028,0,11.5,0,12.39
4,2,C10029,0,10.2,0,7.87
4,2,C10030,0,11.2,0,13.06
4,2,C10032,0,9.8,0,7.7
4,2,C10033,0,10.2,0,9.15
4,2,C10035,0,12.5,0,19.94
4,2,C10036,0,12.8,0,14.44
4,2,C10036,0,11.8,0,11.73
4,2,C10037,0,13.5,0,16.19
4,2,C10038,0,12.1,0,19.41
4,2,C10039,0,10.5,0,8.64
4,2,C10040,0,11.2,0,9.72
4,2,C10041,0,12.5,0,17.49
4,2,C10042,0,12.5,0,15.24
4,2,C10043,0,10.5,0,5.43
4,2,C10044,0,12.8,0,21.67
4,2,C10045,0,13.1,0,18.17
4,2,C10046,0,12.5,0,19.94
4,2,C10047,0,12.1,0,13.84
4,2,C10756,0,14.4,0,22.46
4,2,C17100,0,9.8,0,11.06
4,2,C10049,0,9.8,0,9.6
4,2,C10049,0,10.2,0,10.59
4,2,C10052,0,8.9,0,9.03
4,2,C10053,0,11.8,0,14.57
4,2,C10054,0,11.8,0,13.58
4,2,C10056,0,12.8,0,13.41
4,2,C10056,0,11.2,0,13.06
4,2,C10057,0,11.8,0,12.63
4,2,C10058,0,9.8,0,8.93
4,2,C10059,0,11.8,0,12.63
4,2,C10060,0,13.8,0,20.29
4,2,c10061,0,11.2,0,11.3
4,2,C10062,0,13.5,0,18.62
4,2,C10063,0,12.1,0,8.71
4,2,C10064,0,10.2,0,11.37
4,2,C10065,0,11.5,0,15.3
4,2,C10066,0,11.5,0,12.39
4,2,C10067,0,13.5,0,16.19
4,2,C10068,0,10.8,0,11.84
4,2,C10069,0,12.5,0,13.18
4,2,C10070,0,11.2,0,11.3
4,2,C10070,0,11.5,0,13.32
4,2,C10071,0,11.8,0,15.61
4,2,C10072,0,12.1,0,12.86
4,2,C10072,0,13.1,0,15.81
4,2,C10073,0,12.1,0,11.06
4,2,C10074,0,12.1,0,11.94
4,3,C1001,0,11.2,0,14
4,3,C1002,0,10.2,0,10.59
4,3,C1003,0,9.8,0,7.7
4,3,C1004,0,11.2,0,13.06
4,3,C1005,0,11.2,0,13.06
4,3,C1006,0,12.5,0,19.94
4,3,C1007,0,12.8,0,15.52
4,3,C1007,0,13.5,0,22.67
4,3,C1008,0,13.8,0,18.96
4,3,C1009,0,9.5,0,6.05
4,3,C10010,0,11.8,0,12.63
4,3,C10011,0,11.8,0,12.63
4,3,C10012,0,8.2,0,11.15
4,3,C10013,0,10.8,0,9.49
4,3,C10014,0,10.2,0,8.49
4,3,C10016,0,10.8,0,8.14
4,3,C10018,0,11.2,0,8.99
4,3,C10020,0,11.5,0,14.29
4,3,C10020,0,7.9,0,NA
4,3,C10021,0,11.5,0,14.29
4,3,C10023,0,10.8,0,9.49
4,3,C10024,0,11.5,0,12.39
4,3,C10025,0,10.5,0,9.32
4,3,C10026,0,10.2,0,9.15
4,3,C10027,0,10.2,0,11.37
4,3,C10028,0,10.5,0,9.32
4,3,C10029,0,12.1,0,17.04
4,3,C10030,0,12.1,0,14.86
4,3,C10032,0,12.1,0,13.84
4,3,C10033,0,9.2,0,12.1
4,3,C10035,0,10.8,0,8.14
4,3,C10036,0,11.2,0,14
4,3,C10037,0,10.8,0,10.23
4,3,C10038,0,9.8,0,7.14
4,3,C10039,0,9.8,0,11.85
4,3,C10040,0,12.1,0,19.41
4,3,C10041,0,12.8,0,15.52
4,3,C10042,0,10.2,0,6.75
4,3,C10042,0,11.8,0,19.02
4,3,C10043,0,8.2,0,6.09
4,3,C10044,0,10.8,0,11.84
4,3,C10045,0,12.5,0,13.18
4,3,C10046,0,10.5,0,11.61
4,3,C10047,0,11.2,0,14.99
4,3,C10048,0,11.2,0,12.16
4,3,C10756,0,13.1,0,14.7
4,3,C17100,0,12.8,0,19.06
4,3,C10049,0,15.1,0,26.59
4,3,C10052,0,11.5,0,7.18
4,3,C10053,0,12.5,0,16.34
4,3,C10054,0,10.5,0,10.04
4,3,C10054,0,12.1,0,14.86
4,3,C10055,0,10.2,0,9.15
4,3,C10055,0,12.5,0,17.49
4,3,C10056,0,12.1,0,18.2
4,3,C10057,0,10.2,0,10.59
4,3,C10058,0,12.8,0,20.34
4,3,C10059,0,12.5,0,16.34
4,3,C10060,0,10.2,0,7.87
4,3,c10061,0,10.8,0,11.84
4,3,C10062,0,10.8,0,11.02
4,3,C10063,0,7.2,0,NA
4,3,C10064,0,13.8,0,18.96
4,3,C10065,0,11.2,0,11.3
4,3,C10065,0,11.5,0,13.32
4,3,C10066,0,10.5,0,12.45
4,3,C10067,0,11.5,0,14.29
4,3,C10067,0,10.8,0,8.14
4,3,C10068,0,12.8,0,15.52
4,3,C10069,0,10.8,0,11.02
4,3,C10070,0,12.1,0,12.86
4,3,C10071,0,8.5,0,9.39
4,3,C10072,0,9.8,0,8.93
4,3,C10073,0,14.1,0,16.76
4,3,C10074,0,10.5,0,13.34
4,4,C1001,0,11.5,0,13.32
4,4,C1002,0,9.8,0,6.62
4,4,C1003,0,13.1,0,18.17
4,4,C1004,0,11.8,0,14.57
4,4,C1005,0,11.8,0,16.7
4,4,C1007,0,9.2,0,12.1
4,4,C1008,0,12.5,0,16.34
4,4,C1009,0,11.5,0,14.29
4,4,C10010,0,10.2,0,9.15
4,4,C10011,0,12.1,0,11.06
4,4,C10012,0,11.8,0,14.57
4,4,C10013,0,12.5,0,8.18
4,4,C10014,0,13.5,0,18.62
4,4,C10016,0,10.5,0,10.81
4,4,C10018,0,13.1,0,18.17
4,4,C10020,0,8.2,0,6.09
4,4,C10021,0,11.8,0,13.58
4,4,C10021,0,11.2,0,12.16
4,4,C10023,0,8.9,0,8.42
4,4,C10024,0,10.8,0,9.49
4,4,C10024,0,13.1,0,15.81
4,4,C10025,0,11.8,0,14.57
4,4,C10025,0,9.8,0,8.29
4,4,C10026,0,10.8,0,8.79
4,4,C10027,0,13.8,0,16.47
4,4,C10028,0,11.8,0,12.63
4,4,C10029,0,10.8,0,11.84
4,4,C10030,0,11.2,0,14
4,4,C10032,0,10.2,0,7.29
4,4,C10033,0,13.5,1,18.62
4,4,C10033,0,11.5,0,9.89
4,4,C10035,0,9.2,0,9.22
4,4,C10036,0,10.5,0,13.34
4,4,C10037,0,13.8,0,18.96
4,4,C10038,0,9.5,0,8.76
4,4,C10039,0,11.2,0,16.02
4,4,C10039,0,10.8,0,8.79
4,4,C10040,0,12.5,0,13.18
4,4,C10041,0,10.5,0,11.61
4,4,C10042,0,9.8,0,9.6
4,4,C10043,0,10.8,0,8.79
4,4,C10044,0,12.8,0,14.44
4,4,C10045,0,12.1,0,17.04
4,4,C10046,0,11.8,0,13.58
4,4,C10046,0,12.1,0,14.86
4,4,C10047,0,11.8,0,17.84
4,4,C10048,0,11.8,0,13.58
4,4,C10048,0,9.8,0,7.14
4,4,C10756,0,12.5,0,18.69
4,4,C17100,0,12.8,0,14.44
4,4,C10049,0,6.6,0,NA
4,4,C10052,0,10.2,0,8.49
4,4,C10053,0,11.2,0,13.06
4,4,C10054,0,11.2,0,14
4,4,C10055,0,11.5,0,13.32
4,4,C10056,0,9.8,0,11.85
4,4,C10057,0,10.5,0,10.81
4,4,C10058,0,10.5,0,6.85
4,4,C10059,0,12.8,0,20.34
4,4,C10060,0,9.8,0,8.93
4,4,c10061,0,11.8,0,13.58
4,4,C10062,0,12.5,0,15.24
4,4,C10063,0,11.8,0,14.57
4,4,C10064,0,10.2,0,11.37
4,4,C10065,0,9.8,0,8.93
4,4,C10066,0,11.2,0,10.49
4,4,C10067,0,8.9,0,5.48
4,4,C10068,0,11.8,0,15.61
4,4,C10069,0,11.5,0,12.39
4,4,C10070,0,11.5,0,15.3
4,4,C10071,0,9.8,0,8.93
4,4,C10072,0,11.8,0,16.7
4,4,C10073,0,10.5,0,7.41
4,4,C10074,0,10.5,0,10.04
4,5,C1001,0,7.2,0,NA
4,5,C1002,0,9.8,0,8.93
4,5,C1003,0,9.8,0,8.29
4,5,C1004,0,11.8,0,11.73
4,5,C1005,0,12.8,0,13.41
4,5,C1005,0,11.5,0,11.51
4,5,C1006,0,10.8,0,11.84
4,5,C1006,0,12.5,0,15.24
4,5,C1007,0,11.2,0,10.49
4,5,C1008,0,10.8,0,12.71
4,5,C1009,0,11.2,0,11.3
4,5,C10010,0,11.2,0,14
4,5,C10011,0,10.5,0,8
4,5,C10012,0,12.8,0,15.52
4,5,C10013,0,7.2,0,NA
4,5,C10014,0,9.2,0,6.91
4,5,C10016,0,10.5,0,8.64
4,5,C10018,0,11.2,0,12.16
4,5,C10020,0,11.5,0,11.51
4,5,C10020,0,11.2,0,9.72
4,5,C10021,0,11.8,0,12.63
4,5,C10023,0,7.2,0,NA
4,5,C10024,0,12.5,0,15.24
4,5,C10025,0,12.8,0,15.52
4,5,C10026,0,12.5,0,15.24
4,5,C10027,0,11.5,0,13.32
4,5,C10028,0,8.9,0,6.32
4,5,C10029,0,10.2,0,10.59
4,5,C10030,0,9.2,0,7.43
4,5,C10032,0,12.5,0,8.89
4,5,C10033,0,11.2,0,11.3
4,5,C10035,0,9.5,0,8.14
4,5,C10036,0,10.5,0,12.45
4,5,C10037,0,10.8,0,11.84
4,5,C10038,0,12.8,0,19.06
4,5,C10039,0,10.5,0,13.34
4,5,C10040,0,11.8,1,13.58
4,5,C10041,0,12.5,0,19.94
4,5,C10042,0,9.2,0,7.43
4,5,C10042,0,11.2,0,11.3
4,5,C10043,0,8.9,0,10.35
4,5,C10044,0,12.8,0,15.52
4,5,C10045,0,11.5,0,14.29
4,5,C10046,0,11.8,0,6.7
4,5,C10047,0,9.5,0,8.14
4,5,C10048,0,10.2,0,9.15
4,5,C10756,0,12.5,0,16.34
4,5,C17100,0,9.5,0,9.41
4,5,C10049,0,13.8,0,20.29
4,5,C10052,0,11.5,0,11.51
4,5,C10053,0,9.5,0,8.14
4,5,C10053,0,12.1,0,13.84
4,5,C10054,0,11.8,0,13.58
4,5,C10055,0,10.5,0,10.81
4,5,C10056,0,13.1,0,15.81
4,5,C10057,0,10.5,0,9.32
4,5,C10058,0,11.5,0,12.39
4,5,C10059,0,11.5,0,12.39
4,5,C10060,0,10.5,0,13.34
4,5,c10061,0,11.2,0,7.68
4,5,C10062,0,13.1,0,18.17
4,5,C10063,0,10.8,0,10.23
4,5,C10064,0,9.8,0,12.67
4,5,C10065,0,10.8,0,11.02
4,5,C10066,0,12.5,0,11.31
4,5,C10067,0,9.8,0,7.14
4,5,C10067,0,9.5,0,10.1
4,5,C10068,0,14.1,0,19.3
4,5,C10069,0,7.2,0,NA
4,5,C10070,0,10.8,0,12.71
4,5,C10071,0,11.2,0,14
4,5,C10072,0,10.5,0,12.45
4,5,C10073,0,14.4,0,27.12
4,5,C10074,0,13.1,0,19.43
4,5,C10074,0,8.5,0,5.77
4,6,C1001,0,11.8,0,20.24
4,6,C1002,0,11.5,0,12.39
4,6,C1003,0,11.5,0,13.32
4,6,C1003,0,10.8,0,11.02
4,6,C1004,0,8.9,0,7.84
4,6,C1005,0,12.1,0,11.94
4,6,C1006,0,11.2,0,11.3
4,6,C1007,0,12.5,0,18.69
4,6,C1008,0,12.1,0,15.92
4,6,C1009,0,10.5,0,10.04
4,6,C10010,0,12.1,0,14.86
4,6,C10011,0,11.8,0,14.57
4,6,C10012,0,11.2,0,12.16
4,6,C10012,0,12.5,0,15.24
4,6,C10013,0,9.2,0,9.88
4,6,C10014,0,9.5,0,8.14
4,6,C10016,0,11.2,0,11.3
4,6,C10018,0,13.5,0,21.27
4,6,C10020,0,13.5,0,21.27
4,6,C10021,0,9.8,0,10.31
4,6,C10023,0,12.1,0,15.92
4,6,C10024,0,12.5,0,16.34
4,6,C10025,0,11.2,0,14
4,6,C10026,0,12.5,0,14.18
4,6,C10027,0,12.1,0,15.92
4,6,C10028,0,14.4,0,15.83
4,6,C10029,0,10.8,0,8.79
4,6,C10030,0,7.5,0,NA
4,6,C10032,0,9.5,0,7.02
4,6,C10033,0,10.8,0,9.49
4,6,C10035,0,10.8,0,12.71
4,6,C10036,0,12.5,0,16.34
4,6,C10037,0,13.1,0,16.96
4,6,C10038,0,8.5,0,6.64
4,6,C10039,0,11.8,0,13.58
4,6,C10040,0,12.1,0,8.71
4,6,C10041,0,12.5,0,16.34
4,6,C10042,0,12.1,0,19.41
4,6,C10043,0,12.5,0,17.49
4,6,C10044,0,10.8,0,10.23
4,6,C10045,0,10.5,0,8
4,6,C10046,0,8.5,1,6.64
4,6,C10047,0,8.9,0,6.32
4,6,C10048,0,6.9,0,NA
4,6,C10756,0,9.2,0,5.97
4,6,C10756,0,12.8,0,20.34
4,6,C17100,0,9.8,0,11.06
4,6,C10049,0,12.5,0,17.49
4,6,C10052,0,10.5,0,10.81
4,6,C10053,0,10.5,0,9.32
4,6,C10054,0,11.5,0,12.39
4,6,C10055,0,9.8,0,8.93
4,6,C10056,0,9.8,0,8.93
4,6,C10057,0,11.2,0,12.16
4,6,C10058,0,8.5,0,7.12
4,6,C10058,0,9.5,0,10.1
4,6,C10059,0,10.5,0,8.64
4,6,C10060,0,11.5,0,16.36
4,6,c10061,0,11.5,0,16.36
4,6,C10062,0,12.1,0,8.71
4,6,C10063,0,8.2,0,5.69
4,6,C10064,0,11.5,0,11.51
4,6,C10064,0,11.5,0,10.68
4,6,C10065,0,9.2,0,9.22
4,6,C10066,0,11.8,0,14.57
4,6,C10067,0,9.5,0,6.52
4,6,C10068,0,8.2,0,6.09
4,6,C10069,0,11.2,0,13.06
4,6,C10070,0,11.2,0,12.16
4,6,C10071,0,12.1,0,14.86
4,6,C10072,0,12.5,0,13.18
4,6,C10073,0,9.2,0,7.43
4,6,C10074,0,7.5,0,NA
4,7,C1001,0,13.5,0,18.62
4,7,C1002,0,11.8,0,14.57
4,7,C1003,0,9.5,0,7.56
4,7,C1004,0,13.1,0,14.7
4,7,C1005,0,11.2,0,11.3
4,7,C1005,0,11.8,0,11.73
4,7,C1006,0,12.1,0,17.04
4,7,C1007,0,9.5,0,10.1
4,7,C1008,0,9.5,0,6.52
4,7,C1009,0,9.5,0,8.14
4,7,C1009,0,10.5,1,10.04
4,7,C10010,0,10.5,0,13.34
4,7,C10011,0,9.2,0,6.91
4,7,C10011,0,13.5,0,19.92
4,7,C10012,0,11.2,0,12.16
4,7,C10013,0,13.8,0,20.29
4,7,C10014,0,11.8,0,11.73
4,7,C10016,0,9.8,0,10.31
4,7,C10018,0,9.8,0,8.93
4,7,C10020,0,12.8,0,19.06
4,7,C10021,0,11.5,0,12.39
4,7,C10023,0,11.8,0,12.63
4,7,C10024,0,7.9,0,NA
4,7,C10025,0,7.5,0,NA
4,7,C10026,0,10.8,0,7.52
4,7,C10027,0,11.8,0,13.58
4,7,C10028,0,12.1,0,13.84
4,7,C10029,0,11.8,0,10.06
4,7,C10030,0,8.9,0,6.32
4,7,C10033,0,10.8,0,11.84
4,7,C10035,0,10.5,0,12.45
4,7,C10036,0,10.2,0,9.85
4,7,C10037,0,8.9,0,7.3
4,7,C10038,0,10.5,0,8
4,7,C10039,0,13.5,0,17.38
4,7,C10040,0,13.1,0,18.17
4,7,C10041,0,13.8,0,18.96
4,7,C10042,0,10.8,0,13.62
4,7,C10043,0,11.2,0,11.3
4,7,C10044,0,11.2,0,14
4,7,C10045,0,7.5,0,NA
4,7,C10046,0,10.2,0,6.75
4,7,C10047,0,6.9,0,NA
4,7,C10047,0,12.5,0,15.24
4,7,C10048,0,8.2,0,4.4
4,7,C10756,0,12.5,0,14.18
4,7,C17100,0,8.9,0,5.48
4,7,C10049,0,12.1,0,14.86
4,7,C10052,0,11.8,0,14.57
4,7,C10053,0,8.2,0,6.52
4,7,C10054,0,13.1,0,18.17
4,7,C10055,0,10.5,1,10.04
4,7,C10056,0,10.8,0,10.23
4,7,C10057,0,9.2,0,8.59
4,7,C10058,0,10.8,0,11.84
4,7,C10059,0,13.5,0,17.38
4,7,C10060,0,8.9,0,5.12
4,7,c10061,0,11.8,0,16.7
4,7,C10062,0,9.8,0,7.14
4,7,C10063,0,11.8,0,12.63
4,7,C10064,0,13.8,0,18.96
4,7,C10065,0,12.5,0,19.94
4,7,C10066,0,11.2,0,13.06
4,7,C10067,0,8.9,0,9.03
4,7,C10068,0,11.8,0,14.57
4,7,C10069,0,10.2,0,10.59
4,7,C10070,0,10.5,0,6.85
4,7,C10071,0,10.5,0,9.32
4,7,C10071,0,11.2,0,14
4,7,C10072,0,10.5,0,10.81
4,7,C10073,0,12.1,0,10.23
4,7,C10074,0,12.1,0,17.04
4,8,C1001,0,10.5,0,10.81
4,8,C1002,0,10.2,0,10.59
4,8,C1003,0,9.5,0,10.82
4,8,C1004,0,11.5,0,10.68
4,8,C1005,0,12.8,0,15.52
4,8,C1006,0,12.8,0,14.44
4,8,C1007,0,14.1,0,19.3
4,8,C1008,0,10.5,0,12.45
4,8,C1009,0,11.8,0,10.87
4,8,C10010,0,10.2,0,10.59
4,8,C10011,0,9.2,0,8.59
4,8,C10012,0,12.5,0,16.34
4,8,C10013,0,11.2,0,14.99
4,8,C10014,0,10.2,0,11.37
4,8,C10016,0,10.2,0,13.05
4,8,C10018,0,11.5,0,15.3
4,8,C10020,0,9.8,0,6.62
4,8,C10021,0,12.5,0,15.24
4,8,C10023,0,9.8,0,7.14
4,8,C10024,0,13.1,0,19.43
4,8,C10025,0,11.2,0,9.72
4,8,C10025,0,7.5,0,NA
4,8,C10026,0,10.2,0,9.85
4,8,C10026,0,11.8,0,15.61
4,8,C10027,0,7.5,0,NA
4,8,C10028,0,10.2,0,11.37
4,8,C10029,0,13.5,0,24.13
4,8,C10030,0,11.2,0,14
4,8,C10032,0,10.5,0,9.32
4,8,C10033,0,9.2,0,7.43
4,8,C10035,0,11.8,0,16.7
4,8,C10036,0,9.8,0,7.14
4,8,C10037,0,11.8,0,13.58
4,8,C10038,0,8.5,0,6.64
4,8,C10039,0,11.2,0,9.72
4,8,C10040,0,13.1,0,15.81
4,8,C10041,0,10.5,0,12.45
4,8,C10042,0,9.8,0,6.14
4,8,C10043,0,11.2,0,13.06
4,8,C10044,0,11.2,1,9.72
4,8,C10044,0,10.8,0,11.02
4,8,C10045,0,9.5,0,9.41
4,8,C10046,0,9.2,0,7.99
4,8,C10047,0,9.2,0,5.97
4,8,C10048,0,9.2,0,6.42
4,8,C10756,0,10.8,0,9.49
4,8,C17100,0,8.9,0,5.48
4,8,C10049,0,13.1,0,24.98
4,8,C10052,0,7.5,0,NA
4,8,C10053,0,11.8,0,13.58
4,8,C10054,0,9.5,0,7.02
4,8,C10054,0,9.8,0,8.93
4,8,C10055,0,7.5,0,NA
4,8,C10056,0,10.5,0,12.45
4,8,C10057,0,11.5,0,16.36
4,8,C10058,0,10.8,0,15.57
4,8,C10059,0,11.8,0,10.06
4,8,C10059,0,9.5,0,6.52
4,8,C10060,0,11.8,0,14.57
4,8,c10061,0,9.8,0,9.6
4,8,C10062,0,8.9,0,7.3
4,8,C10063,0,10.8,0,8.14
4,8,C10064,0,11.8,0,11.73
4,8,C10065,0,9.5,0,11.59
4,8,C10066,0,8.9,1,7.3
4,8,C10067,0,12.1,0,8.71
4,8,C10068,0,9.5,0,10.82
4,8,C10068,0,11.2,0,12.16
4,8,C10069,0,10.2,0,13.05
4,8,C10070,0,10.2,0,8.49
4,8,C10071,0,11.2,0,12.16
4,8,C10072,0,10.8,0,13.62
4,8,C10073,0,10.2,0,10.59
4,8,C10074,0,9.2,0,9.88
4,9,C1001,0,10.2,0,9.85
4,9,C1002,0,12.5,0,15.24
4,9,C1003,0,12.1,0,21.98
4,9,C1004,0,10.2,0,15.87
4,9,C1005,0,10.8,0,7.52
4,9,C1006,0,11.2,0,14
4,9,C1007,0,11.8,0,16.7
4,9,C1008,0,11.8,0,20.24
4,9,C1009,0,12.1,0,18.2
4,9,C1009,0,8.9,0,6.32
4,9,C10010,0,10.8,0,10.23
4,9,C10011,0,13.1,0,18.17
4,9,C10012,0,10.8,0,11.84
4,9,C10012,0,14.1,0,16.76
4,9,C10013,0,12.5,0,17.49
4,9,C10014,0,12.1,0,12.86
4,9,C10014,0,8.9,0,6.32
4,9,C10016,0,10.2,1,9.85
4,9,C10018,0,11.5,0,12.39
4,9,C10020,0,10.2,1,9.85
4,9,C10021,0,11.8,0,12.63
4,9,C10021,0,10.8,0,11.02
4,9,C10023,0,12.1,0,17.04
4,9,C10024,0,10.5,0,10.81
4,9,C10025,0,12.1,0,15.92
4,9,C10026,0,9.2,0,12.1
4,9,C10027,0,10.8,0,13.62
4,9,C10028,0,10.8,0,12.71
4,9,C10029,0,11.8,0,11.73
4,9,C10030,0,6.2,0,NA
4,9,C10032,0,10.8,0,15.57
4,9,C10033,0,9.8,0,8.93
4,9,C10035,0,9.8,0,10.31
4,9,C10036,0,12.8,0,16.65
4,9,C10037,0,9.8,1,8.93
4,9,C10037,0,11.2,0,11.3
4,9,C10038,0,10.5,0,12.45
4,9,C10039,0,10.8,0,10.23
4,9,C10040,0,10.8,0,11.84
